"","Station.Name","lat","lon","fcc.url","getURL"
"5139","DUNMORE POLICE DEPT",41.4176703,-75.6353276,"http://data.fcc.gov/api/block/find?latitude=41.4176703&longitude=-75.6353276&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""103""><Block FIPS=""420691122002020""/><County FIPS=""42069"" name=""Lackawanna""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5140","EAST FALLOWFIELD TOWNSHIP POLICE",39.9593526,-75.8419777,"http://data.fcc.gov/api/block/find?latitude=39.9593526&longitude=-75.8419777&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""149""><Block FIPS=""420293060003050""/><County FIPS=""42029"" name=""Chester""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5141","EAST FRANKLIN TOWNSHIP POLICE DEPT",40.4965603,-74.5252011,"http://data.fcc.gov/api/block/find?latitude=40.4965603&longitude=-74.5252011&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""525""><Block FIPS=""340350543001023""/><County FIPS=""34035"" name=""Somerset""/><State FIPS=""34"" code=""NJ"" name=""New Jersey""/></Response>"
"5142","EAST PENNSBORO TOWNSHIP POLICE",40.2872668,-76.932412,"http://data.fcc.gov/api/block/find?latitude=40.2872668&longitude=-76.932412&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""682""><Block FIPS=""420410101002004""/><County FIPS=""42041"" name=""Cumberland""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5143","EASTERN PIKE REGIONAL POLICE DEPT",41.3711652,-74.7000184,"http://data.fcc.gov/api/block/find?latitude=41.3711652&longitude=-74.7000184&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""188""><Block FIPS=""421039501032048""/><County FIPS=""42103"" name=""Pike""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5144","EXETER BORO POLICE DEPT",40.3061959,-75.8554765,"http://data.fcc.gov/api/block/find?latitude=40.3061959&longitude=-75.8554765&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""114""><Block FIPS=""420110121051022""/><County FIPS=""42011"" name=""Berks""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5145","FAYETTE COUNTY DA'S OFFICE DTF",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"5146","FINDLAY TOWNSHIP POLICE DEPT",41.0335571,-83.6507717,"http://data.fcc.gov/api/block/find?latitude=41.0335571&longitude=-83.6507717&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""116""><Block FIPS=""390630009003023""/><County FIPS=""39063"" name=""Hancock""/><State FIPS=""39"" code=""OH"" name=""Ohio""/></Response>"
"5147","FOREST COUNTY SHERIFF OFFICE",32.3545416,-89.482823,"http://data.fcc.gov/api/block/find?latitude=32.3545416&longitude=-89.482823&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""165""><Block FIPS=""281230205004030""/><County FIPS=""28123"" name=""Scott""/><State FIPS=""28"" code=""MS"" name=""Mississippi""/></Response>"
"5148","HARRISBURG  BUREAU POLICE DEPT",40.2731911,-76.8867008,"http://data.fcc.gov/api/block/find?latitude=40.2731911&longitude=-76.8867008&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""84""><Block FIPS=""420430206001066""/><County FIPS=""42043"" name=""Dauphin""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5149","HEMLOCK TOWNSHIP POLICE DEPT",41.0136618,-76.4950341,"http://data.fcc.gov/api/block/find?latitude=41.0136618&longitude=-76.4950341&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""91""><Block FIPS=""420370503002082""/><County FIPS=""42037"" name=""Columbia""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5150","HIGHSPIRE BOROUGH POLICE DEPT",40.394826,-74.1041622,"http://data.fcc.gov/api/block/find?latitude=40.394826&longitude=-74.1041622&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""125""><Block FIPS=""340258011001000""/><County FIPS=""34025"" name=""Monmouth""/><State FIPS=""34"" code=""NJ"" name=""New Jersey""/></Response>"
"5151","HILLTOWN TOWNSHIP POLICE DEPT",40.3394024,-75.2362381,"http://data.fcc.gov/api/block/find?latitude=40.3394024&longitude=-75.2362381&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""177""><Block FIPS=""420171063001000""/><County FIPS=""42017"" name=""Bucks""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5152","HUNTINGDON COUNTY SHERIFF OFFICE",40.4850546,-78.0078102,"http://data.fcc.gov/api/block/find?latitude=40.4850546&longitude=-78.0078102&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""173""><Block FIPS=""420619504004016""/><County FIPS=""42061"" name=""Huntingdon""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5153","JEFFERSON TOWNSHIP POLICE DEPT",41.023116,-74.551333,"http://data.fcc.gov/api/block/find?latitude=41.023116&longitude=-74.551333&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""128""><Block FIPS=""340270446021022""/><County FIPS=""34027"" name=""Morris""/><State FIPS=""34"" code=""NJ"" name=""New Jersey""/></Response>"
"5154","JERMYN BOROUGH POLICE DEPT",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"5155","LEHIGH COUNTY DTF",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"5156","LEHIGH TOWNSHIP POLICE DEPT",40.7747882,-75.5512975,"http://data.fcc.gov/api/block/find?latitude=40.7747882&longitude=-75.5512975&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""110""><Block FIPS=""420950160021017""/><County FIPS=""42095"" name=""Northampton""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5157","LOCUST TOWNSHIP POLICE DEPT",40.8732482,-76.4044274,"http://data.fcc.gov/api/block/find?latitude=40.8732482&longitude=-76.4044274&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""202""><Block FIPS=""420370515005012""/><County FIPS=""42037"" name=""Columbia""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5158","LOWER ALLEN TOWNSHIP POLICE DEPT",40.2112939,-76.9354979,"http://data.fcc.gov/api/block/find?latitude=40.2112939&longitude=-76.9354979&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""147""><Block FIPS=""420410111013002""/><County FIPS=""42041"" name=""Cumberland""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5159","LOWER MILFORD TOWNSHIP POLICE",40.4692917,-75.4694285,"http://data.fcc.gov/api/block/find?latitude=40.4692917&longitude=-75.4694285&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""159""><Block FIPS=""420770070002001""/><County FIPS=""42077"" name=""Lehigh""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5160","LOWER WINDSOR TOWNSHIP POLICE DEPT",39.9612788,-76.5603828,"http://data.fcc.gov/api/block/find?latitude=39.9612788&longitude=-76.5603828&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""233""><Block FIPS=""421330236011001""/><County FIPS=""42133"" name=""York""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5161","LUZERNE COUNTY SHERIFF DEPT",40.9603682,-75.9960708,"http://data.fcc.gov/api/block/find?latitude=40.9603682&longitude=-75.9960708&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""149""><Block FIPS=""420792179004009""/><County FIPS=""42079"" name=""Luzerne""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5162","MANOR TOWNSHIP POLICE DEPT",40.0264075,-76.3654509,"http://data.fcc.gov/api/block/find?latitude=40.0264075&longitude=-76.3654509&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""168""><Block FIPS=""420710137021001""/><County FIPS=""42071"" name=""Lancaster""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5163","MERCERSBURG BOROUGH POLICE DEPT",39.8278698,-77.9033314,"http://data.fcc.gov/api/block/find?latitude=39.8278698&longitude=-77.9033314&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""200""><Block FIPS=""420550115005030""/><County FIPS=""42055"" name=""Franklin""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5164","MILLCREEK TWP POLICE DEPT 2",40.353112,-76.212914,"http://data.fcc.gov/api/block/find?latitude=40.353112&longitude=-76.212914&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""184""><Block FIPS=""420750030003002""/><County FIPS=""42075"" name=""Lebanon""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5165","MILTON BORO POLICE DEPT",52.0854112,-0.7274474,"http://data.fcc.gov/api/block/find?latitude=52.0854112&longitude=-0.7274474&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""100""><Block/><County/><State/></Response>"
"5166","MINERSVILLE POLICE DEPT",40.7221554,-76.2624334,"http://data.fcc.gov/api/block/find?latitude=40.7221554&longitude=-76.2624334&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""106""><Block FIPS=""421070014001042""/><County FIPS=""42107"" name=""Schuylkill""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5167","MONTOUR TOWNSHIP POLICE DEPT",40.9732979,-76.4910093,"http://data.fcc.gov/api/block/find?latitude=40.9732979&longitude=-76.4910093&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""118""><Block FIPS=""420370503003055""/><County FIPS=""42037"" name=""Columbia""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5168","MOON TOWNSHIP POLICE DEPT",40.5045812,-80.2080747,"http://data.fcc.gov/api/block/find?latitude=40.5045812&longitude=-80.2080747&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""138""><Block FIPS=""420034511051025""/><County FIPS=""42003"" name=""Allegheny""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5169","MOUNT CARMEL BOROUGH POLICE",40.7991199,-76.4286678,"http://data.fcc.gov/api/block/find?latitude=40.7991199&longitude=-76.4286678&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""186""><Block FIPS=""420970809001154""/><County FIPS=""42097"" name=""Northumberland""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5170","MOUNT CARMEL TWP POLICE DEPT",40.7991199,-76.4286678,"http://data.fcc.gov/api/block/find?latitude=40.7991199&longitude=-76.4286678&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""178""><Block FIPS=""420970809001154""/><County FIPS=""42097"" name=""Northumberland""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5171","MOUNT LEBANON POLICE DEPT",33.8788186,35.544459,"http://data.fcc.gov/api/block/find?latitude=33.8788186&longitude=35.544459&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""125""><Block/><County/><State/></Response>"
"5172","NANTY GLO BOROUGH POLICE DEPT",40.4722936,-78.8333571,"http://data.fcc.gov/api/block/find?latitude=40.4722936&longitude=-78.8333571&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""190""><Block FIPS=""420210116003004""/><County FIPS=""42021"" name=""Cambria""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5173","NEW BETHLEHEM BOROUGH POLICE DEPT",41.0017319,-79.3314297,"http://data.fcc.gov/api/block/find?latitude=41.0017319&longitude=-79.3314297&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""126""><Block FIPS=""420311608003079""/><County FIPS=""42031"" name=""Clarion""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5174","NEW BRITAIN TOWNSHIP POLICE DEPT",40.2965678,-75.2039206,"http://data.fcc.gov/api/block/find?latitude=40.2965678&longitude=-75.2039206&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""92""><Block FIPS=""420171020021043""/><County FIPS=""42017"" name=""Bucks""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5175","NEWTOWN TOWNSHIP POLICE DEPT",40.2561943,-74.9609892,"http://data.fcc.gov/api/block/find?latitude=40.2561943&longitude=-74.9609892&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""114""><Block FIPS=""420171052031001""/><County FIPS=""42017"" name=""Bucks""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5176","NORTH CORNWALL TWP POLICE DEPT",40.3340109,-76.440973,"http://data.fcc.gov/api/block/find?latitude=40.3340109&longitude=-76.440973&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""109""><Block FIPS=""420750036002040""/><County FIPS=""42075"" name=""Lebanon""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5177","NORTH LEBANON TWP POLICE DEPT",39.434865,-84.182773,"http://data.fcc.gov/api/block/find?latitude=39.434865&longitude=-84.182773&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""90""><Block FIPS=""391650312002028""/><County FIPS=""39165"" name=""Warren""/><State FIPS=""39"" code=""OH"" name=""Ohio""/></Response>"
"5178","NORTH SEWICKLEY TOWNSHIP",40.2486681,-79.7287703,"http://data.fcc.gov/api/block/find?latitude=40.2486681&longitude=-79.7287703&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""89""><Block FIPS=""421298050003021""/><County FIPS=""42129"" name=""Westmoreland""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5179","Northampton Township Police Department",40.6862075,-75.4968501,"http://data.fcc.gov/api/block/find?latitude=40.6862075&longitude=-75.4968501&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""180""><Block FIPS=""420950162013059""/><County FIPS=""42095"" name=""Northampton""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5180","NORTHEASTERN PA REG POLICE",40.079734,-76.7057701,"http://data.fcc.gov/api/block/find?latitude=40.079734&longitude=-76.7057701&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""154""><Block FIPS=""421330210203010""/><County FIPS=""42133"" name=""York""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5181","NORTHERN YORK CTY POLICE",40.0086195,-76.8284146,"http://data.fcc.gov/api/block/find?latitude=40.0086195&longitude=-76.8284146&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""155""><Block FIPS=""421330206003007""/><County FIPS=""42133"" name=""York""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5182","OFFICE OF IG US DEPT OF HUD",NA,NA,"http://data.fcc.gov/api/block/find?latitude=NA&longitude=NA&showall=[true]","<html><head><title>Apache Tomcat/6.0.30 - Error report</title><style><!--H1 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:22px;} H2 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:16px;} H3 {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;font-size:14px;} BODY {font-family:Tahoma,Arial,sans-serif;color:black;background-color:white;} B {font-family:Tahoma,Arial,sans-serif;color:white;background-color:#525D76;} P {font-family:Tahoma,Arial,sans-serif;background:white;color:black;font-size:12px;}A {color : black;}A.name {color : black;}HR {color : #525D76;}--></style> </head><body><h1>HTTP Status 404 - Not Found</h1><HR size=""1"" noshade=""noshade""><p><b>type</b> Status report</p><p><b>message</b> <u>Not Found</u></p><p><b>description</b> <u>The requested resource (Not Found) is not available.</u></p><HR size=""1"" noshade=""noshade""><h3>Apache Tomcat/6.0.30</h3></body></html>"
"5183","OHIO TOWNSHIP POLICE DEPT",40.545684,-80.0982079,"http://data.fcc.gov/api/block/find?latitude=40.545684&longitude=-80.0982079&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""126""><Block FIPS=""420034370001005""/><County FIPS=""42003"" name=""Allegheny""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5184","OIL CITY POLICE DEPT",41.433051,-79.707911,"http://data.fcc.gov/api/block/find?latitude=41.433051&longitude=-79.707911&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""76""><Block FIPS=""421212007001090""/><County FIPS=""42121"" name=""Venango""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5185","PA DEPT OF GENERAL SVCS POLICE",41.2033216,-77.1945247,"http://data.fcc.gov/api/block/find?latitude=41.2033216&longitude=-77.1945247&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""105""><Block FIPS=""420810103003051""/><County FIPS=""42081"" name=""Lycoming""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5186","PA LAW ENF FISH AND BOAT COMMISSION",41.2033216,-77.1945247,"http://data.fcc.gov/api/block/find?latitude=41.2033216&longitude=-77.1945247&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""110""><Block FIPS=""420810103003051""/><County FIPS=""42081"" name=""Lycoming""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5187","PA LAW ENFORCEMENT PROGRAM",41.2033216,-77.1945247,"http://data.fcc.gov/api/block/find?latitude=41.2033216&longitude=-77.1945247&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""81""><Block FIPS=""420810103003051""/><County FIPS=""42081"" name=""Lycoming""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5188","PA PORT AUTHORITY POLICE DEPT",41.2033216,-77.1945247,"http://data.fcc.gov/api/block/find?latitude=41.2033216&longitude=-77.1945247&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""117""><Block FIPS=""420810103003051""/><County FIPS=""42081"" name=""Lycoming""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5189","PA SOUTHERN REGIONAL POLICE DEPT",39.9410908,-76.3442347,"http://data.fcc.gov/api/block/find?latitude=39.9410908&longitude=-76.3442347&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""163""><Block FIPS=""420710139022010""/><County FIPS=""42071"" name=""Lancaster""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5190","PA STATE POLICE DEPT",41.7926486,-77.1200538,"http://data.fcc.gov/api/block/find?latitude=41.7926486&longitude=-77.1200538&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""188""><Block FIPS=""421179506004059""/><County FIPS=""42117"" name=""Tioga""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5191","PENBROOK POLICE DEPT",40.2783446,-76.8455999,"http://data.fcc.gov/api/block/find?latitude=40.2783446&longitude=-76.8455999&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""104""><Block FIPS=""420430222002038""/><County FIPS=""42043"" name=""Dauphin""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5192","PENNDEL BORO POLICE DEPT",40.1557598,-74.9121907,"http://data.fcc.gov/api/block/find?latitude=40.1557598&longitude=-74.9121907&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""225""><Block FIPS=""420171011002005""/><County FIPS=""42017"" name=""Bucks""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5193","PINE CREEK TOWNSHIP POLICE DEPT",41.187493,-77.3051833,"http://data.fcc.gov/api/block/find?latitude=41.187493&longitude=-77.3051833&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""181""><Block FIPS=""420350304005004""/><County FIPS=""42035"" name=""Clinton""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
"5194","PITTSBURGH BUREAU OF POLICE",40.4506095,-80.0214558,"http://data.fcc.gov/api/block/find?latitude=40.4506095&longitude=-80.0214558&showall=[true]","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><Response xmlns=""http://data.fcc.gov/api"" status=""OK"" executionTime=""157""><Block FIPS=""420039806001039""/><County FIPS=""42003"" name=""Allegheny""/><State FIPS=""42"" code=""PA"" name=""Pennsylvania""/></Response>"
